Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,,0.05,0.43,0.41,0.27,198.06,227.94,173.7,231.5,PRITIKAUTO
Raw Material Cost,,,0.02,0.15,,,107.38,116.25,87.47,118.8,PRITIKAUTO
Change in Inventory,,,,,,,5.16,1.08,0.69,-1.16,PRITIKAUTO
Power and Fuel,,,,,,,16.07,18.62,14.51,20.5,PRITIKAUTO
Other Mfr. Exp,,,,0.1,0.23,0.21,13.18,16.86,13.28,18.71,PRITIKAUTO
Employee Cost,,,,0.03,0.08,0.09,10.25,11.78,12.26,12.04,PRITIKAUTO
Selling and admin,,,,0.08,0.18,0.18,30.87,35.48,27.34,37.05,PRITIKAUTO
Other Expenses,,,0.01,0.01,0.01,0.02,0.66,1.66,1.13,2.62,PRITIKAUTO
Other Income,,,,0.05,0.18,0.31,0.61,1.95,1.76,1.12,PRITIKAUTO
Depreciation,,,,,,,5.68,5.82,6.77,7.46,PRITIKAUTO
Interest,,,,,,,5.54,6.96,5.88,6.31,PRITIKAUTO
Profit before tax,,,0.02,0.11,0.09,0.08,14.2,17.54,7.51,7.97,PRITIKAUTO
Tax,,,,0.05,0.03,0.06,3.02,3.5,2.07,2.46,PRITIKAUTO
Net profit,,,0.02,0.06,0.06,0.02,11.17,14.05,5.44,5.52,PRITIKAUTO
