Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,JAYBARMARU
Reserves,130.39,148.12,161.47,196.26,241.9,293.63,349.42,393.23,412.25,438.85,JAYBARMARU
Borrowings,184.36,214.92,211.71,158.75,134.15,255.36,298.38,403.74,444.96,368.85,JAYBARMARU
Other Liabilities,233.6,202.62,200.34,256.92,241.98,267.0,376.8,397.75,338.7,414.37,JAYBARMARU
Total,559.18,576.49,584.35,622.76,628.86,826.82,1035.43,1205.55,1206.74,1232.9,JAYBARMARU
Net Block,319.02,352.81,373.79,398.94,398.25,451.54,632.21,831.78,817.37,859.78,JAYBARMARU
Capital Work in Progress,24.51,21.82,22.92,0.54,8.21,63.65,92.74,51.22,143.12,83.41,JAYBARMARU
Investments,2.39,2.39,2.33,2.33,8.24,11.62,15.12,17.16,20.73,24.0,JAYBARMARU
Other Assets,213.26,199.47,185.31,220.95,214.16,300.01,295.36,305.39,225.52,265.71,JAYBARMARU
Total,559.18,576.49,584.35,622.76,628.86,826.82,1035.43,1205.55,1206.74,1232.9,JAYBARMARU
Receivables,75.74,58.21,30.41,43.01,36.93,133.17,28.12,74.15,51.92,61.52,JAYBARMARU
Inventory,75.48,84.32,98.9,125.32,133.9,114.44,202.49,169.22,122.58,152.87,JAYBARMARU
Cash & Bank,1.87,2.49,0.83,1.28,1.89,2.31,2.72,1.32,1.93,2.6,JAYBARMARU
No. of Equity Shares,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,21650000.0,JAYBARMARU
New Bonus Shares,,,,,,,,,,,JAYBARMARU
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,JAYBARMARU
