Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,112.25,112.25,112.25,112.74,113.18,113.66,136.07,136.18,204.38,210.91,BRIGADE
Reserves,1051.3,1095.85,1159.59,1203.81,1413.72,1580.61,2192.03,2170.87,2310.4,2566.38,BRIGADE
Borrowings,851.02,994.61,843.28,1241.45,1715.6,1648.13,1958.94,1906.94,2035.22,1873.74,BRIGADE
Other Liabilities,613.6,549.64,838.29,1004.72,1586.8,1379.05,1469.45,3245.79,3115.88,3457.54,BRIGADE
Total,2628.17,2752.35,2953.41,3562.72,4829.3,4721.45,5756.49,7459.78,7665.88,8108.57,BRIGADE
Net Block,448.95,992.66,1162.48,1087.01,223.87,975.42,1014.99,1279.67,1404.99,1385.2,BRIGADE
Capital Work in Progress,925.0,356.23,187.94,377.17,434.83,249.79,432.27,179.25,74.65,3.98,BRIGADE
Investments,20.66,92.29,133.0,192.15,1630.94,827.07,1352.52,1497.73,1792.8,2050.84,BRIGADE
Other Assets,1233.56,1311.17,1469.99,1906.39,2539.66,2669.17,2956.71,4503.13,4393.44,4668.55,BRIGADE
Total,2628.17,2752.35,2953.41,3562.72,4829.3,4721.45,5756.49,7459.78,7665.88,8108.57,BRIGADE
Receivables,33.17,15.57,33.81,16.15,45.86,55.55,148.07,358.59,282.88,324.72,BRIGADE
Inventory,658.63,602.98,712.45,977.89,1679.2,1525.74,1475.93,3048.41,2975.69,3069.78,BRIGADE
Cash & Bank,39.31,35.07,27.79,22.41,30.31,42.71,44.46,111.94,137.43,185.28,BRIGADE
No. of Equity Shares,112251940.0,112251940.0,112251940.0,112800000.0,113200000.0,113600000.0,136074104.0,136181041.0,204300000.0,210910000.0,BRIGADE
New Bonus Shares,,,,,,,,,,,BRIGADE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BRIGADE
