Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,ARIES
Reserves,112.4,119.18,127.38,122.13,112.68,122.1,133.19,143.79,155.17,177.52,ARIES
Borrowings,123.88,148.15,131.64,114.5,113.7,111.67,149.08,161.31,150.24,134.53,ARIES
Other Liabilities,60.03,56.74,50.64,54.73,59.66,71.47,89.74,106.82,136.06,150.45,ARIES
Total,309.31,337.07,322.66,304.36,299.04,318.24,385.01,424.92,454.47,475.5,ARIES
Net Block,29.73,36.94,34.89,21.1,25.77,24.8,34.05,38.6,47.96,54.42,ARIES
Capital Work in Progress,19.94,13.61,10.85,9.29,9.05,15.0,13.62,14.52,12.11,12.21,ARIES
Investments,20.28,20.28,20.28,20.28,20.28,20.28,20.27,20.27,20.28,20.28,ARIES
Other Assets,239.36,266.24,256.64,253.69,243.94,258.16,317.07,351.53,374.12,388.59,ARIES
Total,309.31,337.07,322.66,304.36,299.04,318.24,385.01,424.92,454.47,475.5,ARIES
Receivables,68.56,82.44,95.05,97.67,80.89,80.13,94.86,99.32,101.59,108.93,ARIES
Inventory,102.82,102.4,99.48,99.68,99.28,114.91,127.15,129.79,138.03,140.75,ARIES
Cash & Bank,18.09,20.3,12.45,8.46,9.17,10.59,10.01,8.31,3.78,3.85,ARIES
No. of Equity Shares,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,13004339.0,ARIES
New Bonus Shares,,,,,,,,,,,ARIES
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ARIES
