Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,91.71,91.78,91.83,91.86,93.36,93.37,131.48,131.53,131.57,131.62,GRASIM
Reserves,9007.67,10030.07,10735.74,11091.05,13778.49,16137.61,44658.35,41827.66,37560.03,42816.24,GRASIM
Borrowings,719.72,1284.02,1302.08,1114.96,1839.35,701.49,2969.0,3310.77,5158.08,4223.23,GRASIM
Other Liabilities,1216.97,1660.21,1748.0,2067.34,2085.17,2918.63,5958.7,6524.04,6729.26,7529.07,GRASIM
Total,11036.07,13066.08,13877.65,14365.21,17796.37,19851.1,53717.53,51794.0,49578.94,54700.16,GRASIM
Net Block,1548.53,2071.96,3547.74,5187.54,6963.05,6886.81,10816.56,11232.24,12234.35,10966.5,GRASIM
Capital Work in Progress,476.94,2425.09,1807.45,450.36,317.65,375.48,745.11,1567.2,2793.17,4033.43,GRASIM
Investments,6829.74,6224.43,5603.64,5350.34,7099.62,8996.42,35546.59,31127.57,27542.14,33639.73,GRASIM
Other Assets,2180.86,2344.6,2918.82,3376.97,3416.05,3592.39,6609.27,7866.99,7009.28,6060.5,GRASIM
Total,11036.07,13066.08,13877.65,14365.21,17796.37,19851.1,53717.53,51794.0,49578.94,54700.16,GRASIM
Receivables,509.23,505.39,613.79,687.49,992.37,1189.55,2609.32,3491.59,2927.39,1312.03,GRASIM
Inventory,630.91,789.34,1212.27,1433.15,1605.37,1732.74,2591.66,2931.66,2657.27,2178.99,GRASIM
Cash & Bank,11.02,16.27,26.3,53.19,35.01,52.74,41.88,42.47,78.96,132.69,GRASIM
No. of Equity Shares,91709742.0,91776500.0,91827000.0,91852185.0,93346106.0,466837110.0,657371435.0,657598363.0,657798938.0,658044844.0,GRASIM
New Bonus Shares,,,,,,,,,,,GRASIM
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,GRASIM
