Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,61419.36,65179.89,71458.95,72633.52,70843.81,78273.44,83452.7,90307.43,97700.39,99206.72,NTPC
Raw Material Cost,,,,,,,,,,,NTPC
Change in Inventory,,,,,,,,,,,NTPC
Power and Fuel,42171.65,41661.34,46510.29,49489.24,45242.97,49070.0,50663.73,55563.3,57642.87,56426.47,NTPC
Other Mfr. Exp,1857.08,2156.06,2362.79,2476.38,2196.16,2506.51,4183.88,5904.41,6207.79,6839.11,NTPC
Employee Cost,3768.16,4185.78,4767.99,4621.03,4621.14,5143.9,5658.81,5780.98,5698.35,5461.44,NTPC
Selling and admin,1602.06,1547.26,1839.66,1590.69,1375.18,1555.77,1692.17,2241.84,2923.32,3274.19,NTPC
Other Expenses,-1908.86,-1460.94,-1869.71,-1466.81,-587.68,-1358.57,-3602.35,1769.27,-6710.06,-3604.78,NTPC
Other Income,2903.18,4818.01,2664.87,2377.04,1118.39,316.07,1838.96,1754.65,2778.53,2755.52,NTPC
Depreciation,2791.7,3396.76,4142.19,4911.65,5172.34,5920.82,7098.86,7254.36,8622.85,10411.8,NTPC
Interest,1714.59,1933.01,2465.96,2841.73,3346.32,3698.92,3996.25,4716.74,6799.04,7459.1,NTPC
Profit before tax,12326.16,16578.63,13904.65,10546.65,10595.77,12052.16,15600.31,8831.18,19294.76,15694.91,NTPC
Tax,3102.43,3959.24,2929.91,255.79,-173.83,2666.9,5257.14,-2918.71,9181.95,1925.39,NTPC
Net profit,9223.73,12619.39,10974.74,10290.86,10769.6,9385.26,10343.17,11749.89,10112.81,13769.52,NTPC
