Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,174.4,172.66,214.13,208.64,207.6,216.79,261.07,265.32,296.14,381.46,ARIES
Raw Material Cost,73.79,71.62,99.74,86.22,100.44,90.7,108.33,100.47,112.5,157.7,ARIES
Change in Inventory,3.99,7.52,1.33,1.05,0.89,14.84,6.98,1.3,4.42,-11.33,ARIES
Power and Fuel,0.63,0.74,1.88,7.42,1.96,2.01,2.41,2.54,2.11,1.95,ARIES
Other Mfr. Exp,21.17,21.38,12.83,17.15,13.69,34.72,35.22,28.81,32.48,35.74,ARIES
Employee Cost,18.61,20.46,23.08,21.45,22.35,25.67,27.48,30.0,39.65,40.92,ARIES
Selling and admin,46.65,45.46,53.33,65.5,57.06,85.61,103.9,114.23,145.97,167.09,ARIES
Other Expenses,-16.84,-14.11,-16.26,-24.98,-18.82,-46.96,-53.88,-54.64,-74.93,-90.43,ARIES
Other Income,4.88,2.22,1.75,1.26,1.07,1.51,4.11,7.34,11.19,5.23,ARIES
Depreciation,1.89,1.85,1.47,1.82,1.76,1.85,2.22,2.41,5.36,6.38,ARIES
Interest,20.92,21.01,22.77,21.3,20.72,21.19,24.71,27.4,25.52,25.93,ARIES
Profit before tax,16.45,13.99,18.37,15.07,10.4,18.35,21.77,22.74,23.09,30.08,ARIES
Tax,6.01,4.66,6.85,3.26,4.01,6.5,7.63,7.84,7.47,7.44,ARIES
Net profit,10.45,9.34,11.53,11.81,6.4,11.84,14.15,14.9,15.61,22.64,ARIES
