Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,517.17,695.79,819.1,1009.86,938.94,1791.98,1521.05,1645.53,1623.62,1241.4,INDIANHUME
Raw Material Cost,123.32,288.69,153.31,137.29,88.07,125.46,136.24,110.97,138.59,67.83,INDIANHUME
Change in Inventory,4.12,9.86,0.21,11.98,-6.58,10.01,-10.21,1.94,-3.36,3.11,INDIANHUME
Power and Fuel,2.76,3.09,3.6,3.73,3.22,3.99,4.94,3.27,4.11,2.77,INDIANHUME
Other Mfr. Exp,303.51,263.59,498.52,694.37,634.55,1277.13,1081.72,1206.6,1142.12,927.27,INDIANHUME
Employee Cost,35.78,39.33,43.01,52.21,51.43,65.57,68.28,73.79,79.18,70.42,INDIANHUME
Selling and admin,14.64,42.06,40.98,17.59,51.0,119.04,89.16,53.28,50.26,40.14,INDIANHUME
Other Expenses,19.86,7.91,7.72,6.94,7.13,4.48,-21.01,13.5,15.66,10.76,INDIANHUME
Other Income,31.59,5.2,8.36,12.69,2.96,2.92,2.59,11.52,5.05,27.26,INDIANHUME
Depreciation,6.94,7.4,7.83,12.13,9.8,10.53,10.84,11.73,18.45,19.89,INDIANHUME
Interest,23.68,25.37,34.69,48.3,45.26,45.71,42.88,53.58,76.58,75.71,INDIANHUME
Profit before tax,22.39,33.41,38.01,61.97,44.86,153.0,100.38,132.27,100.36,56.98,INDIANHUME
Tax,6.47,10.56,13.96,20.4,15.75,53.33,34.32,45.95,26.95,14.97,INDIANHUME
Net profit,15.92,22.85,24.06,41.57,29.1,99.68,66.06,86.31,73.41,42.0,INDIANHUME
