Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2035.96,3151.8,2952.29,2323.41,1945.12,1710.64,988.36,458.11,291.04,190.38,SELMC
Raw Material Cost,1751.81,2514.77,2425.72,1671.65,1185.03,1315.05,648.93,126.36,63.25,21.74,SELMC
Change in Inventory,221.76,189.62,187.09,126.92,-43.27,-409.39,-200.32,1.63,-19.34,-3.65,SELMC
Power and Fuel,83.36,165.51,225.12,221.05,207.9,169.49,161.2,170.91,,,SELMC
Other Mfr. Exp,66.39,64.16,77.71,85.23,70.29,91.91,67.19,84.17,,,SELMC
Employee Cost,62.71,130.54,122.79,110.96,108.64,107.46,99.48,80.37,67.92,50.26,SELMC
Selling and admin,38.34,67.96,75.0,78.1,66.3,79.7,75.0,28.18,,,SELMC
Other Expenses,-2.34,-1.14,-2.58,-2.08,-1.82,18.62,-0.84,-0.46,201.62,256.48,SELMC
Other Income,96.14,171.99,-90.83,122.53,-196.61,-136.75,-1284.81,-93.96,-2370.89,5354.69,SELMC
Depreciation,75.11,135.59,212.43,293.27,284.5,114.09,111.64,108.83,107.83,107.23,SELMC
Interest,170.59,267.93,312.22,247.81,342.4,122.56,7.84,3.38,1.21,1.77,SELMC
Profit before tax,107.89,168.09,-399.86,-133.13,-558.0,-854.38,-1667.21,-235.96,-2541.02,5103.94,SELMC
Tax,36.05,61.65,-144.44,-42.48,-156.04,-296.83,554.6,,,,SELMC
Net profit,71.83,106.44,-255.43,-90.65,-401.95,-557.55,-2221.8,-235.97,-2541.01,5103.94,SELMC
