Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.42,3.42,3.42,3.42,3.42,3.42,4.21,6.89,6.89,6.89,SHIVALIK
Reserves,3.9,4.83,6.01,7.82,10.49,13.79,42.28,152.84,160.76,173.12,SHIVALIK
Borrowings,1.84,0.02,,0.41,11.1,13.95,7.67,8.52,0.27,11.33,SHIVALIK
Other Liabilities,5.99,7.89,8.63,11.24,11.95,7.23,6.85,10.22,18.43,31.27,SHIVALIK
Total,15.15,16.16,18.06,22.89,36.96,38.39,61.01,178.47,186.35,222.61,SHIVALIK
Net Block,6.5,6.6,6.37,6.96,8.24,8.44,15.01,16.35,17.88,120.35,SHIVALIK
Capital Work in Progress,,,,,,,,11.06,61.24,,SHIVALIK
Investments,,,,,16.16,17.65,26.71,26.71,39.32,53.4,SHIVALIK
Other Assets,8.65,9.56,11.69,15.93,12.56,12.3,19.29,124.35,67.91,48.86,SHIVALIK
Total,15.15,16.16,18.06,22.89,36.96,38.39,61.01,178.47,186.35,222.61,SHIVALIK
Receivables,5.53,5.98,9.07,9.02,7.16,5.28,7.67,8.68,8.21,16.29,SHIVALIK
Inventory,1.97,1.73,0.53,0.42,0.97,1.37,2.6,6.23,3.16,4.61,SHIVALIK
Cash & Bank,0.54,0.23,0.22,4.34,0.65,1.92,3.55,86.45,5.95,0.88,SHIVALIK
No. of Equity Shares,3420000.0,3420000.0,3420000.0,3420000.0,3420000.0,3420000.0,4208000.0,13779230.0,13779230.0,13779230.0,SHIVALIK
New Bonus Shares,,,,,,,,2104000.0,,,SHIVALIK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,SHIVALIK
