Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.9,8.9,8.9,8.9,11.13,11.13,11.13,11.13,11.65,11.65,DAMODARIND
Reserves,41.49,51.59,63.87,72.86,77.42,87.28,94.4,98.99,86.48,85.2,DAMODARIND
Borrowings,110.7,131.26,138.58,112.26,97.46,105.64,170.82,331.78,361.34,331.08,DAMODARIND
Other Liabilities,15.63,16.52,17.89,18.41,15.16,11.54,19.03,32.63,40.8,17.83,DAMODARIND
Total,176.72,208.27,229.24,212.43,201.17,215.59,295.38,474.53,500.27,445.76,DAMODARIND
Net Block,76.97,87.12,84.55,81.24,68.77,66.4,106.39,251.32,262.85,237.48,DAMODARIND
Capital Work in Progress,0.25,,2.76,,,,8.52,11.52,1.52,0.52,DAMODARIND
Investments,,,,,,,,,,,DAMODARIND
Other Assets,99.5,121.15,141.93,131.19,132.4,149.19,180.47,211.69,235.9,207.76,DAMODARIND
Total,176.72,208.27,229.24,212.43,201.17,215.59,295.38,474.53,500.27,445.76,DAMODARIND
Receivables,37.98,56.47,75.89,67.22,71.13,74.25,93.74,84.34,98.47,80.87,DAMODARIND
Inventory,49.72,49.72,47.62,47.95,51.26,62.85,49.95,75.03,101.76,78.62,DAMODARIND
Cash & Bank,2.37,2.02,1.92,2.3,1.95,2.37,2.25,2.17,0.73,0.92,DAMODARIND
No. of Equity Shares,8900650.0,8900650.0,8900650.0,8900650.0,11125812.0,11125812.0,11125812.0,22251624.0,23300000.0,23300000.0,DAMODARIND
New Bonus Shares,,,,,2225162.0,,,,,,DAMODARIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,DAMODARIND
