Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.85,11.85,11.85,11.85,11.89,11.92,11.93,13.73,15.03,15.03,JUBLINDS
Reserves,252.17,251.7,250.76,249.57,248.85,247.54,246.47,266.6,280.21,280.12,JUBLINDS
Borrowings,2.39,,0.04,1.01,1.0,,,0.65,,,JUBLINDS
Other Liabilities,56.54,22.61,30.16,18.57,18.19,12.9,14.1,12.84,4.08,15.42,JUBLINDS
Total,322.95,286.16,292.81,281.0,279.93,272.36,272.5,293.82,299.32,310.57,JUBLINDS
Net Block,40.85,2.15,2.19,2.03,1.91,1.8,1.69,1.61,1.44,0.02,JUBLINDS
Capital Work in Progress,2.47,,,,,,,,,,JUBLINDS
Investments,164.94,262.45,262.41,263.49,263.49,262.97,263.8,282.84,292.37,303.93,JUBLINDS
Other Assets,114.69,21.56,28.21,15.48,14.53,7.59,7.01,9.37,5.51,6.62,JUBLINDS
Total,322.95,286.16,292.81,281.0,279.93,272.36,272.5,293.82,299.32,310.57,JUBLINDS
Receivables,47.86,7.93,11.67,1.53,0.48,3.49,1.68,1.12,0.01,0.26,JUBLINDS
Inventory,33.57,3.38,5.46,3.26,3.29,2.14,2.39,4.84,0.58,0.34,JUBLINDS
Cash & Bank,2.14,0.51,0.29,0.15,0.32,0.15,0.16,0.55,0.25,0.68,JUBLINDS
No. of Equity Shares,11849404.0,11849400.0,11849404.0,11849404.0,11886600.0,11915070.0,11915070.0,13731101.0,15031101.0,15031101.0,JUBLINDS
New Bonus Shares,,,,,,,,,,,JUBLINDS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,JUBLINDS
