Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,589.59,661.48,839.1,1063.18,1168.33,1168.33,2598.45,2753.17,5824.11,6560.16,MAHABANK
Reserves,3545.07,5147.46,5941.05,7004.15,7618.81,6211.19,7345.51,2986.27,4931.17,5573.02,MAHABANK
Borrowings,83473.4,107214.42,125129.56,133245.66,148217.92,147189.49,143044.89,150799.26,153736.43,178244.37,MAHABANK
Other Liabilities,3529.33,3929.45,4410.34,4705.8,3952.26,4754.97,3339.89,7996.83,4375.48,6287.46,MAHABANK
Total,91137.39,116952.81,136320.05,146018.79,160957.32,159323.98,156328.74,164535.53,168867.19,196665.01,MAHABANK
Net Block,600.66,1429.47,1446.01,1432.17,1694.42,1564.03,1486.6,1741.15,1604.42,1621.99,MAHABANK
Capital Work in Progress,,,,,,22.05,30.07,34.38,71.77,52.01,MAHABANK
Investments,26031.36,31430.31,37249.58,32765.01,36230.87,38590.18,43622.8,59697.05,57740.85,68111.64,MAHABANK
Other Assets,64505.37,84093.03,97624.46,111821.61,123032.03,119147.72,111189.27,103062.95,109450.15,126879.37,MAHABANK
Total,91137.39,116952.81,136320.05,146018.79,160957.32,159323.98,156328.74,164535.53,168867.19,196665.01,MAHABANK
Receivables,,,,,,,,,,,MAHABANK
Inventory,,,,,,,,,,,MAHABANK
Cash & Bank,5744.26,6172.85,6102.3,6753.11,9320.15,16642.02,15883.96,9154.9,10446.97,12941.73,MAHABANK
No. of Equity Shares,589592082.0,661475934.0,839095827.0,1063182921.0,1168333708.0,1168333708.0,2598454407.0,2753171388.0,5824109300.0,6560158901.0,MAHABANK
New Bonus Shares,,,,,,,,,,,MAHABANK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MAHABANK
