Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,300.38,360.57,403.49,451.36,458.88,519.38,628.42,747.95,1383.99,1366.41,RHIM
Raw Material Cost,173.26,205.67,217.44,250.59,252.42,303.87,344.66,465.26,845.15,917.11,RHIM
Change in Inventory,1.94,7.33,3.11,0.33,-1.48,13.24,-2.4,20.64,-17.34,63.8,RHIM
Power and Fuel,13.08,16.18,19.02,21.82,16.43,17.39,22.64,28.73,40.8,38.09,RHIM
Other Mfr. Exp,20.51,29.93,32.06,34.63,33.57,49.43,61.34,71.23,133.13,137.57,RHIM
Employee Cost,23.2,27.9,33.57,38.31,39.43,42.6,47.37,54.51,92.04,105.2,RHIM
Selling and admin,22.75,19.46,21.01,23.46,25.85,12.19,16.32,17.35,28.1,20.42,RHIM
Other Expenses,1.03,1.56,4.09,2.36,4.52,3.19,5.4,2.35,12.85,3.51,RHIM
Other Income,4.2,-0.66,3.87,4.64,5.38,8.23,10.44,18.15,10.18,12.04,RHIM
Depreciation,2.97,3.79,3.63,5.49,5.91,6.31,6.83,8.63,26.04,29.61,RHIM
Interest,3.88,1.31,0.07,0.04,,0.56,1.06,1.16,13.54,7.03,RHIM
Profit before tax,45.84,61.44,79.58,79.63,84.65,105.31,130.84,137.52,185.18,183.71,RHIM
Tax,15.03,20.05,26.73,26.79,28.84,36.41,45.01,47.7,48.9,47.76,RHIM
Net profit,30.81,41.39,52.85,52.84,55.82,68.91,85.83,89.83,136.27,135.95,RHIM
