Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,VADILALIND
Reserves,103.71,107.92,107.72,107.63,120.9,152.29,165.87,195.99,226.67,202.6,VADILALIND
Borrowings,147.6,172.05,166.04,151.92,121.72,118.96,141.48,146.54,171.41,141.19,VADILALIND
Other Liabilities,71.59,67.18,96.84,102.72,116.28,132.41,120.6,116.09,134.8,150.45,VADILALIND
Total,330.09,354.34,377.79,369.46,366.09,410.85,435.14,465.81,540.07,501.43,VADILALIND
Net Block,195.18,206.17,226.98,224.29,223.32,250.1,253.82,262.64,301.12,300.0,VADILALIND
Capital Work in Progress,8.28,16.31,4.18,0.61,0.52,4.52,7.29,13.2,8.65,5.3,VADILALIND
Investments,1.58,1.58,1.47,1.47,1.68,1.58,2.92,2.92,3.0,3.01,VADILALIND
Other Assets,125.05,130.28,145.16,143.09,140.57,154.65,171.11,187.05,227.3,193.12,VADILALIND
Total,330.09,354.34,377.79,369.46,366.09,410.85,435.14,465.81,540.07,501.43,VADILALIND
Receivables,33.41,15.37,16.51,17.39,22.92,14.43,45.24,33.39,33.21,21.17,VADILALIND
Inventory,67.05,86.73,99.68,96.05,92.92,119.58,96.75,118.31,145.56,126.33,VADILALIND
Cash & Bank,1.86,1.13,2.98,4.7,3.91,3.35,3.18,3.34,15.8,18.92,VADILALIND
No. of Equity Shares,7188230.0,7187830.0,7188230.0,7187830.0,7187830.0,7187830.0,7187830.0,7187830.0,7187830.0,7187830.0,VADILALIND
New Bonus Shares,,,,,,,,,,,VADILALIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VADILALIND
