Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1718.1,2054.95,2056.6,2307.06,2619.85,2910.41,3412.15,3882.34,4043.5,4384.71,JKLAKSHMI
Raw Material Cost,366.93,469.62,548.5,627.56,710.19,749.2,826.35,733.74,923.36,1027.45,JKLAKSHMI
Change in Inventory,-0.58,-16.83,-2.69,42.51,17.56,-12.76,47.97,-83.93,72.03,-56.44,JKLAKSHMI
Power and Fuel,413.63,406.19,422.02,494.76,546.74,566.95,795.87,919.81,843.85,779.77,JKLAKSHMI
Other Mfr. Exp,90.87,104.26,106.94,109.68,125.27,145.92,158.83,306.71,1123.93,1184.14,JKLAKSHMI
Employee Cost,99.92,114.75,123.49,146.75,194.62,209.03,235.61,269.68,312.81,328.1,JKLAKSHMI
Selling and admin,406.46,514.48,550.8,621.36,708.75,860.6,1032.1,1152.4,238.41,217.45,JKLAKSHMI
Other Expenses,-27.5,0.11,0.2,,79.82,0.54,,1.07,0.79,1.61,JKLAKSHMI
Other Income,24.16,39.12,25.77,-35.05,37.87,69.81,68.1,57.16,19.85,43.55,JKLAKSHMI
Depreciation,168.97,148.93,135.17,111.9,162.88,172.37,179.27,179.39,188.35,194.19,JKLAKSHMI
Interest,79.66,83.54,77.19,90.74,196.69,188.65,197.48,188.34,164.42,142.52,JKLAKSHMI
Profit before tax,142.74,235.36,115.37,111.77,-49.68,74.2,102.71,104.43,339.46,496.59,JKLAKSHMI
Tax,33.96,59.62,22.37,16.17,-43.12,-7.8,18.75,24.87,104.23,132.77,JKLAKSHMI
Net profit,108.78,175.74,93.0,95.6,-6.56,82.0,83.96,79.56,235.23,363.82,JKLAKSHMI
