Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.55,28.55,29.0,29.0,29.4,29.45,29.46,29.46,29.46,29.46,CARERATING
Reserves,348.56,395.34,455.32,331.42,378.85,494.51,561.21,498.81,478.6,529.14,CARERATING
Borrowings,,,,,,,,,,,CARERATING
Other Liabilities,51.06,81.51,93.83,84.39,90.59,61.76,65.19,77.76,95.07,92.65,CARERATING
Total,428.17,505.4,578.15,444.81,498.84,585.72,655.86,606.03,603.13,651.25,CARERATING
Net Block,48.34,51.16,51.5,56.13,55.13,52.65,51.74,74.8,82.63,76.35,CARERATING
Capital Work in Progress,,0.04,,,,0.07,,,0.34,3.74,CARERATING
Investments,279.13,390.06,467.7,345.63,392.03,483.55,537.09,458.16,359.4,264.87,CARERATING
Other Assets,100.7,64.14,58.95,43.05,51.68,49.45,67.03,73.07,160.76,306.29,CARERATING
Total,428.17,505.4,578.15,444.81,498.84,585.72,655.86,606.03,603.13,651.25,CARERATING
Receivables,15.63,21.89,14.17,14.49,22.24,23.19,37.18,43.53,36.02,16.69,CARERATING
Inventory,,,,,,,,,,,CARERATING
Cash & Bank,68.6,27.17,26.72,12.64,12.24,11.81,24.09,20.53,101.19,261.9,CARERATING
No. of Equity Shares,28552812.0,28552812.0,28999122.0,28999122.0,29401096.0,29451201.0,29461214.0,29461214.0,29461214.0,29461214.0,CARERATING
New Bonus Shares,,,,,,,,,,,CARERATING
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CARERATING
