Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,20.96,15.15,22.19,19.48,40.74,14.23,31.62,36.53,48.16,12.6,KICL
Raw Material Cost,,,,,,,,,,,KICL
Change in Inventory,,,,,,,,,,,KICL
Power and Fuel,,,,,,,,,,,KICL
Other Mfr. Exp,,,,,,,,,,,KICL
Employee Cost,0.71,,,0.08,0.8,0.94,1.13,2.08,2.35,1.8,KICL
Selling and admin,1.21,1.69,1.0,0.27,0.65,0.85,0.99,1.23,1.08,1.21,KICL
Other Expenses,2.55,2.1,2.07,2.04,0.53,0.21,0.07,0.07,1.81,0.2,KICL
Other Income,,-16.62,-0.01,,-12.25,-0.15,0.42,,0.17,,KICL
Depreciation,,,,0.01,0.1,0.1,0.1,0.1,0.1,0.1,KICL
Interest,,,0.06,,,,,,,,KICL
Profit before tax,16.49,-5.26,19.05,17.08,26.41,11.98,29.75,33.05,42.99,9.29,KICL
Tax,0.01,0.11,1.15,0.13,0.01,-0.01,-0.13,0.04,0.38,1.5,KICL
Net profit,16.48,-5.37,17.91,16.95,26.4,11.99,29.89,33.01,42.62,7.8,KICL
