Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,20.29,22.95,29.51,25.54,18.98,33.4,30.13,25.13,20.16,46.88,NAHARCAP
Raw Material Cost,,,,,,,,26.64,,,NAHARCAP
Change in Inventory,,,,,,,,26.64,,,NAHARCAP
Power and Fuel,,,0.02,0.03,0.04,,0.02,0.01,0.01,,NAHARCAP
Other Mfr. Exp,,,0.04,0.03,0.04,0.14,0.15,2.72,0.23,0.15,NAHARCAP
Employee Cost,1.15,1.12,1.82,1.58,2.54,2.01,3.69,3.76,4.13,3.83,NAHARCAP
Selling and admin,0.61,0.63,0.52,0.43,1.84,0.78,1.05,0.87,0.99,0.87,NAHARCAP
Other Expenses,0.05,0.03,,0.18,0.6,0.14,1.12,2.02,0.78,0.63,NAHARCAP
Other Income,,,0.01,0.33,-0.48,0.02,0.03,0.04,0.43,0.71,NAHARCAP
Depreciation,,0.01,0.14,0.14,0.14,0.17,0.32,0.44,0.73,0.83,NAHARCAP
Interest,0.04,0.08,0.05,,0.14,0.17,0.38,0.41,0.52,0.18,NAHARCAP
Profit before tax,18.44,21.08,26.93,23.48,13.16,30.01,23.43,14.94,13.2,41.1,NAHARCAP
Tax,2.54,3.8,4.95,4.18,2.0,4.72,4.25,3.14,-1.43,11.43,NAHARCAP
Net profit,15.9,17.29,21.98,19.3,11.16,25.3,19.18,11.8,14.63,29.67,NAHARCAP
