Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,60.67,60.67,60.67,64.59,77.92,101.08,101.55,151.31,151.31,151.31,HCC
Reserves,1234.12,1102.11,1186.73,1322.86,1725.4,2588.9,2673.39,1202.32,1027.43,460.55,HCC
Borrowings,4456.87,4627.96,4817.03,5010.87,5034.96,4396.69,3725.4,3299.72,3372.56,3953.17,HCC
Other Liabilities,3062.61,2738.33,2870.41,3227.94,3175.46,4117.31,4604.82,5925.05,6377.87,6204.88,HCC
Total,8814.27,8529.07,8934.84,9626.26,10013.74,11203.98,11105.16,10578.4,10929.17,10769.91,HCC
Net Block,1124.47,1010.39,915.4,784.74,688.51,595.47,597.94,418.09,345.47,480.42,HCC
Capital Work in Progress,25.76,12.27,4.97,6.25,1.68,187.18,160.38,169.06,178.41,1.61,HCC
Investments,584.74,601.22,689.95,692.89,777.07,796.35,781.14,1627.29,1632.2,1684.57,HCC
Other Assets,7079.3,6905.19,7324.52,8142.38,8546.48,9624.98,9565.7,8363.96,8773.09,8603.31,HCC
Total,8814.27,8529.07,8934.84,9626.26,10013.74,11203.98,11105.16,10578.4,10929.17,10769.91,HCC
Receivables,523.68,570.19,605.94,922.74,503.84,2086.55,2397.79,3482.76,1821.97,4398.21,HCC
Inventory,3755.41,3672.18,3658.7,3567.76,173.47,233.31,179.33,197.16,191.83,187.75,HCC
Cash & Bank,159.97,99.14,146.97,96.42,95.36,119.61,197.44,224.4,168.68,322.33,HCC
No. of Equity Shares,606623645.0,606623645.0,606623600.0,645839331.0,779172131.0,1010716860.0,1015476151.0,1513041469.0,1513041469.0,1513041469.0,HCC
New Bonus Shares,,,,,,,,,,,HCC
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HCC
