Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,436.58,437.02,445.06,446.59,447.54,451.15,453.95,454.31,454.47,454.59,ICICIGI
Reserves,1021.48,1332.25,1948.26,2438.67,2788.62,3448.68,4087.21,4946.05,5679.57,6980.55,ICICIGI
Borrowings,,,,,,485.0,485.0,485.0,485.0,485.0,ICICIGI
Other Liabilities,9067.1,10867.51,12350.4,11760.45,12439.65,18966.04,24723.49,27517.26,30423.05,31377.68,ICICIGI
Total,10525.16,12636.78,14743.72,14645.71,15675.81,23350.87,29749.65,33402.62,37042.09,39297.82,ICICIGI
Net Block,392.87,390.34,372.95,381.0,509.78,516.26,367.55,1964.53,664.23,613.11,ICICIGI
Capital Work in Progress,6.73,10.09,16.54,8.66,10.11,11.11,38.44,17.17,12.36,13.73,ICICIGI
Investments,6033.62,7799.96,9289.99,10199.72,11425.77,14805.75,18192.67,20714.35,26326.73,30892.18,ICICIGI
Other Assets,4091.94,4436.39,5064.24,4056.33,3730.15,8017.75,11150.99,10706.57,10038.77,7778.8,ICICIGI
Total,10525.16,12636.78,14743.72,14645.71,15675.81,23350.87,29749.65,33402.62,37042.09,39297.82,ICICIGI
Receivables,,,,,,,,8931.11,,,ICICIGI
Inventory,,,,,,,,,,,ICICIGI
Cash & Bank,425.74,269.62,161.97,141.69,194.8,194.04,591.82,401.65,32.64,227.65,ICICIGI
No. of Equity Shares,436583913.0,437015239.0,445055516.0,446594032.0,447538446.0,451150686.0,453948304.0,454309944.0,454466264.0,454594504.0,ICICIGI
New Bonus Shares,,,,,,,,,,,ICICIGI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ICICIGI
