Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,355.47,355.47,497.63,741.54,1004.1,1004.88,1063.95,1063.95,1063.95,1701.6,SUZLON
Reserves,5268.51,1921.19,2166.33,-2404.66,-399.58,17.59,-710.34,-8086.93,-11370.74,-6016.89,SUZLON
Borrowings,8711.61,8980.31,10058.2,10946.69,6209.87,6075.4,7357.11,6783.15,11962.32,4851.65,SUZLON
Other Liabilities,6413.78,6414.65,5889.18,6470.63,5477.77,7128.16,5130.3,8762.6,4067.87,4825.68,SUZLON
Total,20749.37,17671.62,18611.34,15754.2,12292.16,14226.03,12841.02,8522.77,5723.4,5362.04,SUZLON
Net Block,967.28,948.35,719.12,587.75,1746.21,1789.53,1469.99,1404.28,892.55,757.78,SUZLON
Capital Work in Progress,13.03,38.38,15.71,19.83,178.54,128.26,291.88,140.15,116.9,99.86,SUZLON
Investments,8815.62,8552.98,7730.07,2751.54,2752.54,3647.87,2878.46,2008.58,1781.95,1780.64,SUZLON
Other Assets,10953.44,8131.91,10146.44,12395.08,7614.87,8660.37,8200.69,4969.76,2932.0,2723.76,SUZLON
Total,20749.37,17671.62,18611.34,15754.2,12292.16,14226.03,12841.02,8522.77,5723.4,5362.04,SUZLON
Receivables,3414.66,1586.25,1547.88,1580.35,1880.67,2306.88,1891.93,1090.61,425.4,379.3,SUZLON
Inventory,1465.94,1542.06,740.99,610.92,1331.59,2275.87,1551.81,1180.34,897.14,861.93,SUZLON
Cash & Bank,262.65,139.17,60.57,67.47,94.21,153.38,446.7,16.2,36.28,193.65,SUZLON
No. of Equity Shares,1777365647.0,1777365600.0,2488146200.0,3707715195.0,5020503414.0,5024398950.0,5319774121.0,5319774121.0,5319774121.0,8508012773.0,SUZLON
New Bonus Shares,,,,,,,,,,,SUZLON
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SUZLON
