Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,ALKALI
Reserves,38.94,42.51,40.55,39.19,39.97,40.34,41.2,41.85,40.1,39.19,ALKALI
Borrowings,36.05,32.78,35.87,32.75,21.69,21.44,18.08,18.19,19.99,21.91,ALKALI
Other Liabilities,17.95,15.57,14.75,12.47,15.14,17.55,19.46,20.81,16.98,24.98,ALKALI
Total,103.12,101.04,101.35,94.59,86.98,89.51,88.92,91.03,87.25,96.26,ALKALI
Net Block,60.48,57.0,61.06,57.0,53.71,49.84,46.82,44.76,44.87,46.66,ALKALI
Capital Work in Progress,1.24,3.49,,0.36,0.46,1.56,1.55,2.12,2.15,0.43,ALKALI
Investments,,,,,,,,,,,ALKALI
Other Assets,41.4,40.55,40.29,37.23,32.81,38.11,40.55,44.15,40.23,49.17,ALKALI
Total,103.12,101.04,101.35,94.59,86.98,89.51,88.92,91.03,87.25,96.26,ALKALI
Receivables,11.35,13.72,13.52,8.56,11.3,10.28,14.1,10.74,6.37,11.99,ALKALI
Inventory,12.51,14.51,13.29,16.45,12.6,18.91,17.2,22.68,21.47,28.37,ALKALI
Cash & Bank,1.01,1.22,1.59,3.11,1.03,1.12,0.79,1.1,2.87,0.95,ALKALI
No. of Equity Shares,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,10182506.0,ALKALI
New Bonus Shares,,,,,,,,,,,ALKALI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ALKALI
