Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,61.59,67.17,73.84,86.72,89.38,93.02,106.58,118.19,180.56,172.67,ONWARDTEC
Raw Material Cost,2.0,2.54,3.04,3.01,2.48,2.2,3.3,4.29,0.44,1.74,ONWARDTEC
Change in Inventory,,,,0.32,,,,,,,ONWARDTEC
Power and Fuel,0.88,0.99,0.85,0.99,1.11,1.13,1.23,1.42,1.79,1.43,ONWARDTEC
Other Mfr. Exp,0.75,0.73,0.69,0.55,0.71,0.82,0.91,0.98,5.74,5.12,ONWARDTEC
Employee Cost,35.23,40.59,42.06,51.01,57.58,63.68,76.54,75.68,132.6,122.16,ONWARDTEC
Selling and admin,10.08,11.27,11.44,14.56,15.71,17.98,20.29,18.64,21.14,20.18,ONWARDTEC
Other Expenses,1.66,2.05,3.36,7.37,1.79,2.59,0.74,2.18,4.33,2.43,ONWARDTEC
Other Income,1.05,1.57,0.66,0.17,1.37,6.55,6.52,5.02,6.52,8.46,ONWARDTEC
Depreciation,3.0,2.96,2.81,4.75,3.37,3.78,4.56,4.81,10.19,9.28,ONWARDTEC
Interest,2.33,2.34,2.27,1.99,2.12,2.04,2.18,2.07,3.29,2.08,ONWARDTEC
Profit before tax,6.71,5.27,7.98,2.98,5.88,5.35,3.35,13.14,7.56,16.71,ONWARDTEC
Tax,-1.91,1.52,2.37,1.24,4.79,2.38,1.14,3.79,2.14,4.04,ONWARDTEC
Net profit,8.62,3.75,5.61,1.73,1.08,2.97,2.2,9.35,5.42,12.67,ONWARDTEC
