Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,16.99,17.03,16.19,16.91,51.17,26.36,110.21,159.3,88.41,10.9,NAGREEKCAP
Raw Material Cost,5.32,8.33,1.22,131.24,3.46,42.2,219.36,42.36,17.08,5.29,NAGREEKCAP
Change in Inventory,2.27,6.1,0.58,122.93,-79.38,31.42,132.27,-131.9,-83.22,0.98,NAGREEKCAP
Power and Fuel,0.02,0.02,0.02,0.01,,0.02,0.02,0.02,0.02,0.02,NAGREEKCAP
Other Mfr. Exp,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,51.67,0.01,NAGREEKCAP
Employee Cost,0.05,0.06,0.06,0.07,0.15,0.15,0.15,0.2,0.16,0.15,NAGREEKCAP
Selling and admin,0.2,0.12,0.1,0.19,0.18,0.14,0.41,0.27,0.25,0.19,NAGREEKCAP
Other Expenses,,0.21,0.14,0.35,0.12,0.18,0.33,0.52,0.21,0.23,NAGREEKCAP
Other Income,,,,,,,,,,0.09,NAGREEKCAP
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,NAGREEKCAP
Interest,10.58,11.32,12.47,23.33,17.31,13.62,17.93,26.17,11.6,5.83,NAGREEKCAP
Profit before tax,3.03,3.03,2.73,-15.38,-49.46,1.44,4.25,-42.17,-75.84,0.21,NAGREEKCAP
Tax,0.84,-0.05,-0.1,-39.2,-31.86,2.77,21.4,6.38,-11.1,0.03,NAGREEKCAP
Net profit,2.18,3.08,2.83,23.82,-17.61,-1.33,-17.16,-48.55,-64.73,0.18,NAGREEKCAP
