Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,31.81,31.81,31.81,31.81,31.81,31.81,31.81,31.81,31.81,31.81,SASTASUNDR
Reserves,182.97,192.73,193.32,194.15,192.08,189.64,240.01,240.96,241.59,241.44,SASTASUNDR
Borrowings,,0.05,,,,,,,,,SASTASUNDR
Other Liabilities,5.64,14.62,1.81,0.64,0.36,1.81,0.79,6.03,0.56,0.27,SASTASUNDR
Total,220.42,239.21,226.94,226.6,224.25,223.26,272.61,278.8,273.96,273.52,SASTASUNDR
Net Block,4.95,4.65,4.4,3.83,4.47,4.19,4.17,3.95,3.4,3.24,SASTASUNDR
Capital Work in Progress,,,,,,,,,,,SASTASUNDR
Investments,43.96,229.47,215.59,219.66,217.29,217.69,259.11,274.15,269.56,269.43,SASTASUNDR
Other Assets,171.51,5.09,6.95,3.11,2.49,1.38,9.33,0.7,1.0,0.85,SASTASUNDR
Total,220.42,239.21,226.94,226.6,224.25,223.26,272.61,278.8,273.96,273.52,SASTASUNDR
Receivables,,0.04,,0.04,,0.04,0.81,,,,SASTASUNDR
Inventory,,,,,,,,,,,SASTASUNDR
Cash & Bank,3.49,1.63,5.18,1.35,1.38,0.95,4.11,0.09,0.22,0.18,SASTASUNDR
No. of Equity Shares,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,31810500.0,SASTASUNDR
New Bonus Shares,,,,,,,,,,,SASTASUNDR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SASTASUNDR
