Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.1,0.5,0.5,0.5,0.5,3.0,6.59,6.59,10.55,10.55,VAISHALI
Reserves,1.7,2.27,2.57,2.74,2.7,0.97,14.01,14.81,10.84,11.87,VAISHALI
Borrowings,12.67,9.6,18.77,25.09,21.04,22.86,18.4,17.07,17.04,17.85,VAISHALI
Other Liabilities,20.1,36.21,31.59,17.47,25.17,18.04,25.22,30.28,27.77,45.85,VAISHALI
Total,34.57,48.58,53.43,45.8,49.41,44.87,64.22,68.75,66.2,86.12,VAISHALI
Net Block,0.2,0.18,0.25,1.68,1.4,1.29,1.26,1.34,1.49,1.22,VAISHALI
Capital Work in Progress,,,0.36,,,,0.08,0.04,0.08,0.05,VAISHALI
Investments,,,0.17,0.38,0.38,0.38,0.43,0.43,0.43,0.43,VAISHALI
Other Assets,34.37,48.4,52.65,43.74,47.63,43.2,62.45,66.94,64.2,84.42,VAISHALI
Total,34.57,48.58,53.43,45.8,49.41,44.87,64.22,68.75,66.2,86.12,VAISHALI
Receivables,23.85,37.64,38.2,34.36,40.42,37.47,44.58,49.42,47.03,66.73,VAISHALI
Inventory,5.78,5.34,8.15,3.32,3.36,1.15,1.87,0.98,0.88,0.59,VAISHALI
Cash & Bank,1.47,1.8,1.01,1.01,1.05,0.18,0.28,0.32,0.38,0.47,VAISHALI
No. of Equity Shares,100000.0,500000.0,500000.0,500000.0,500000.0,3000000.0,6591385.0,6591385.0,10546213.0,10546213.0,VAISHALI
New Bonus Shares,,,,,,,,,,,VAISHALI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VAISHALI
