Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,10.53,6.2,0.3,136.44,213.23,251.56,289.07,342.85,322.62,288.68,AJMERA
Raw Material Cost,,,,,,,,,,,AJMERA
Change in Inventory,,,,,,,,,,,AJMERA
Power and Fuel,,,,1.83,2.14,1.9,2.54,2.74,2.64,2.15,AJMERA
Other Mfr. Exp,0.49,0.19,,40.0,87.58,93.1,117.75,161.63,148.01,137.73,AJMERA
Employee Cost,0.2,0.17,,14.68,,16.63,23.02,23.1,25.13,23.26,AJMERA
Selling and admin,0.42,,0.21,24.23,59.83,39.7,21.32,34.65,44.17,42.77,AJMERA
Other Expenses,0.28,,,16.91,0.1,0.58,0.82,2.98,1.49,1.54,AJMERA
Other Income,8.34,6.89,7.67,7.48,9.05,14.17,13.14,14.39,3.46,2.53,AJMERA
Depreciation,0.78,1.18,1.2,2.32,2.43,1.96,1.63,1.89,1.85,1.48,AJMERA
Interest,0.02,,,17.47,28.63,35.22,40.66,47.54,65.08,50.72,AJMERA
Profit before tax,16.68,11.55,6.56,26.48,41.57,76.64,94.47,82.71,37.71,31.56,AJMERA
Tax,2.14,1.3,0.43,4.29,7.64,15.24,18.9,16.54,9.49,7.94,AJMERA
Net profit,14.53,10.25,6.14,22.19,33.93,61.4,75.58,66.17,28.22,23.62,AJMERA
