Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.2,10.2,10.2,20.4,20.4,20.4,20.4,20.4,23.65,23.65,JBMA
Reserves,94.02,104.92,151.13,161.51,177.47,168.86,191.15,618.91,674.06,718.23,JBMA
Borrowings,203.82,193.57,183.86,254.46,242.84,297.34,354.8,781.02,627.36,841.59,JBMA
Other Liabilities,123.0,134.97,237.73,186.21,278.18,230.49,222.53,579.52,678.11,866.29,JBMA
Total,431.04,443.66,582.92,622.58,718.89,717.09,788.88,1999.85,2003.18,2449.76,JBMA
Net Block,133.23,136.04,197.15,286.76,285.69,278.69,265.0,834.32,861.13,870.7,JBMA
Capital Work in Progress,10.36,32.01,54.29,6.34,24.18,34.5,62.61,69.78,89.99,108.45,JBMA
Investments,71.33,71.33,71.33,71.33,71.33,71.34,76.14,40.63,47.66,76.0,JBMA
Other Assets,216.12,204.28,260.15,258.15,337.69,332.56,385.13,1055.12,1004.4,1394.61,JBMA
Total,431.04,443.66,582.92,622.58,718.89,717.09,788.88,1999.85,2003.18,2449.76,JBMA
Receivables,107.66,110.72,143.9,123.84,121.53,157.63,189.88,609.61,494.59,710.74,JBMA
Inventory,63.29,56.34,73.95,89.02,157.59,121.52,143.11,289.83,295.55,354.45,JBMA
Cash & Bank,4.56,1.54,2.66,4.02,2.98,0.59,0.98,11.3,22.43,17.42,JBMA
No. of Equity Shares,10198841.0,10198841.0,10198841.0,40795364.0,40795364.0,40795364.0,40795364.0,40795364.0,47298853.0,47298853.0,JBMA
New Bonus Shares,,,,20397682.0,,,,,,,JBMA
Face value,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,JBMA
