Report Date,2012-03-31 00:00:00,2012-09-30 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,,30.02,37.14,39.19,39.15,43.43,56.09,41.69,56.41,NIBL
Raw Material Cost,,,15.36,13.63,18.77,14.67,16.69,25.03,13.74,22.12,NIBL
Change in Inventory,,,5.41,,2.95,-1.77,-1.53,3.1,-0.34,-1.23,NIBL
Power and Fuel,,,3.43,3.44,3.44,2.63,2.45,3.49,3.41,3.1,NIBL
Other Mfr. Exp,,,8.91,2.81,3.33,2.49,3.25,4.33,3.51,3.46,NIBL
Employee Cost,,,10.27,13.28,12.38,13.44,15.64,16.89,16.28,13.34,NIBL
Selling and admin,0.01,,4.81,4.74,5.61,5.99,5.65,6.99,6.27,6.31,NIBL
Other Expenses,,,6.45,5.33,3.05,2.97,2.55,1.5,1.5,0.74,NIBL
Other Income,,,3.46,5.95,0.93,1.17,1.43,1.97,1.3,14.23,NIBL
Depreciation,,,6.93,8.74,7.69,8.92,8.92,8.82,8.91,8.92,NIBL
Interest,,,6.96,10.74,8.0,7.1,8.63,8.1,7.94,7.2,NIBL
Profit before tax,-0.01,,-24.23,-19.62,-19.2,-19.66,-20.45,-13.99,-18.91,4.22,NIBL
Tax,,,-1.06,,,,,,,,NIBL
Net profit,-0.01,,-23.17,-19.62,-19.2,-19.66,-20.46,-13.98,-18.91,4.22,NIBL
