Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,15.72,21.69,32.97,34.96,61.56,67.46,80.1,99.44,110.39,118.33,INFOBEAN
Raw Material Cost,,,,,,,,,,,INFOBEAN
Change in Inventory,,,,,,1.87,-0.06,-1.33,-0.48,,INFOBEAN
Power and Fuel,0.22,0.25,0.29,0.31,0.45,0.54,0.54,0.64,0.57,0.34,INFOBEAN
Other Mfr. Exp,0.21,0.33,0.33,0.69,1.22,0.98,0.9,1.13,1.42,1.07,INFOBEAN
Employee Cost,8.98,12.31,16.31,20.07,31.98,42.92,49.06,62.09,69.14,72.74,INFOBEAN
Selling and admin,2.43,2.62,4.16,5.31,9.51,10.58,9.25,10.21,9.21,4.31,INFOBEAN
Other Expenses,0.18,0.73,1.22,,0.03,0.58,0.88,2.5,2.13,3.07,INFOBEAN
Other Income,0.09,0.31,-0.14,0.33,-0.6,1.13,2.08,4.95,7.9,7.13,INFOBEAN
Depreciation,0.51,0.65,0.97,2.68,2.64,2.82,2.37,2.49,5.37,6.06,INFOBEAN
Interest,0.1,0.03,0.11,0.08,0.08,0.13,0.08,0.02,0.68,0.77,INFOBEAN
Profit before tax,3.18,5.08,9.44,6.15,15.05,11.91,19.04,23.98,29.29,37.1,INFOBEAN
Tax,0.62,0.73,0.31,0.73,1.62,-0.72,2.11,3.11,5.17,3.12,INFOBEAN
Net profit,2.56,4.36,9.14,5.43,13.42,12.63,16.92,20.87,24.12,33.98,INFOBEAN
