Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,36.3,79.4,65.51,74.76,58.07,61.73,64.03,60.66,46.28,46.85,SOMICONVEY
Raw Material Cost,24.05,49.61,43.08,52.78,42.59,43.4,44.03,41.52,31.6,28.65,SOMICONVEY
Change in Inventory,2.8,-7.72,-1.65,1.02,8.15,2.75,3.12,1.34,2.18,-1.96,SOMICONVEY
Power and Fuel,1.05,2.18,1.92,2.38,2.13,2.72,2.59,2.11,1.74,1.56,SOMICONVEY
Other Mfr. Exp,0.87,1.94,2.7,2.22,2.23,2.16,1.81,1.9,1.44,1.32,SOMICONVEY
Employee Cost,1.04,1.33,1.12,1.32,1.35,2.61,4.35,4.01,3.24,3.04,SOMICONVEY
Selling and admin,1.46,3.33,3.11,4.47,4.17,4.44,4.68,3.3,2.53,2.14,SOMICONVEY
Other Expenses,1.2,0.71,0.84,0.36,1.04,0.21,0.28,0.37,0.67,1.41,SOMICONVEY
Other Income,1.06,0.72,0.31,1.32,1.45,0.62,0.55,0.35,0.45,0.15,SOMICONVEY
Depreciation,4.56,4.28,4.02,5.13,6.79,5.68,4.85,3.44,1.11,1.02,SOMICONVEY
Interest,2.95,3.06,2.01,2.57,3.68,3.21,3.69,3.52,3.32,3.54,SOMICONVEY
Profit before tax,2.98,5.96,5.37,5.87,3.69,0.67,1.42,2.18,3.26,2.36,SOMICONVEY
Tax,1.01,2.02,1.77,1.59,1.39,0.27,0.41,0.64,0.83,0.59,SOMICONVEY
Net profit,1.97,3.94,3.6,4.28,2.29,0.4,1.01,1.55,2.43,1.76,SOMICONVEY
