Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,380.83,403.89,521.65,532.03,529.11,460.96,564.25,825.11,663.37,504.89,PASUPTAC
Raw Material Cost,276.34,315.36,369.3,417.5,365.03,316.19,417.94,652.45,545.94,332.79,PASUPTAC
Change in Inventory,-16.55,6.52,-22.71,18.0,-15.92,15.87,-2.25,-8.12,29.26,-19.2,PASUPTAC
Power and Fuel,46.19,40.23,39.18,41.72,37.62,34.48,42.0,56.24,52.01,39.46,PASUPTAC
Other Mfr. Exp,14.02,11.49,9.09,13.48,8.36,17.63,6.61,13.18,18.22,13.68,PASUPTAC
Employee Cost,15.3,16.97,18.17,18.2,19.33,19.38,22.18,24.35,23.08,22.53,PASUPTAC
Selling and admin,25.16,24.46,24.73,23.42,24.57,21.49,11.76,14.79,14.67,12.52,PASUPTAC
Other Expenses,2.56,-1.68,5.76,6.73,3.94,4.52,6.12,8.28,13.11,4.92,PASUPTAC
Other Income,15.96,3.99,0.58,7.72,3.83,2.51,-1.82,9.35,6.44,8.78,PASUPTAC
Depreciation,2.94,4.72,12.81,7.32,7.43,6.86,5.24,5.76,6.66,6.26,PASUPTAC
Interest,10.23,12.71,9.83,7.62,6.3,5.73,4.64,8.17,4.99,3.78,PASUPTAC
Profit before tax,-12.5,-9.86,10.65,21.76,44.44,53.06,43.69,43.12,20.39,58.53,PASUPTAC
Tax,-3.8,-2.93,3.4,7.18,14.51,18.83,15.67,15.75,7.34,15.48,PASUPTAC
Net profit,-8.7,-6.93,7.26,14.57,29.93,34.22,28.01,27.38,13.05,43.05,PASUPTAC
