Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,864.12,680.37,417.68,1100.72,290.26,295.48,353.87,448.36,1097.99,472.61,AUSOMENT
Raw Material Cost,806.47,657.11,408.94,1078.89,289.29,266.96,333.41,429.82,1040.84,445.91,AUSOMENT
Change in Inventory,0.09,0.22,13.61,10.77,2.12,-13.06,6.6,-3.44,-9.56,6.06,AUSOMENT
Power and Fuel,,0.01,0.01,0.01,0.01,,,0.01,0.01,0.01,AUSOMENT
Other Mfr. Exp,0.04,,,,,0.31,,0.06,0.12,0.15,AUSOMENT
Employee Cost,0.07,0.08,0.09,0.44,0.1,0.12,0.12,0.13,0.13,0.16,AUSOMENT
Selling and admin,0.82,0.65,0.6,1.25,0.54,0.52,1.54,0.66,0.87,0.51,AUSOMENT
Other Expenses,0.62,1.31,0.49,5.05,0.24,0.12,0.17,0.16,3.5,7.16,AUSOMENT
Other Income,0.01,0.01,,0.43,0.24,-0.35,,3.58,4.86,0.89,AUSOMENT
Depreciation,,,,0.01,0.01,,,0.01,0.01,0.01,AUSOMENT
Interest,46.1,19.68,5.89,1.25,1.85,3.55,2.1,4.96,25.29,5.36,AUSOMENT
Profit before tax,10.1,1.76,15.27,25.02,0.58,10.49,23.13,12.69,22.52,20.29,AUSOMENT
Tax,-0.04,,,4.24,0.1,2.45,3.67,2.72,5.0,4.9,AUSOMENT
Net profit,10.14,1.76,15.27,20.79,0.48,8.03,19.46,9.97,17.51,15.39,AUSOMENT
