Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1643.66,2000.36,2159.52,1564.25,1714.26,1663.09,891.17,1283.79,1267.68,1015.39,GREENPLY
Raw Material Cost,1014.24,1201.4,1300.02,917.38,905.32,917.81,580.52,813.84,773.69,592.34,GREENPLY
Change in Inventory,20.7,13.97,13.58,8.28,-82.96,38.09,18.24,12.12,2.57,-14.05,GREENPLY
Power and Fuel,105.51,100.16,88.96,65.82,65.89,68.28,17.33,22.3,22.08,19.29,GREENPLY
Other Mfr. Exp,25.95,26.96,26.6,28.26,28.99,40.06,16.37,22.04,24.46,17.32,GREENPLY
Employee Cost,130.01,161.68,193.51,145.74,166.36,171.03,111.25,140.95,146.42,132.1,GREENPLY
Selling and admin,165.21,213.92,233.33,163.23,177.37,198.12,90.74,156.6,154.79,126.3,GREENPLY
Other Expenses,51.83,48.43,65.67,43.2,40.71,50.37,20.71,18.28,20.55,16.2,GREENPLY
Other Income,4.08,5.29,3.11,15.23,5.41,2.09,98.72,4.44,-44.3,8.21,GREENPLY
Depreciation,46.77,51.99,57.57,47.06,49.01,48.53,15.44,18.72,21.07,16.55,GREENPLY
Interest,64.0,63.7,61.18,38.28,30.48,18.12,6.34,14.81,16.85,11.05,GREENPLY
Profit before tax,64.92,151.38,149.37,138.79,172.58,190.95,149.43,92.81,46.04,78.4,GREENPLY
Tax,11.51,37.22,34.91,16.97,41.42,55.87,13.73,31.52,13.45,20.47,GREENPLY
Net profit,53.41,114.16,114.47,121.82,131.17,135.07,135.69,61.29,32.6,57.93,GREENPLY
