Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.38,18.66,18.66,18.66,18.66,18.66,23.66,23.66,2.37,23.66,BAFNAPH
Reserves,39.64,45.66,50.12,52.97,40.79,22.32,16.87,-2.86,-6.78,33.11,BAFNAPH
Borrowings,80.65,91.04,99.34,63.7,80.48,82.38,46.54,46.23,3.02,15.29,BAFNAPH
Other Liabilities,68.68,87.58,54.47,49.93,45.0,43.79,40.44,53.61,72.45,14.41,BAFNAPH
Total,207.35,242.94,222.59,185.26,184.93,167.15,127.51,120.64,71.06,86.47,BAFNAPH
Net Block,69.82,66.4,62.93,48.63,46.99,43.32,39.94,37.02,34.97,35.97,BAFNAPH
Capital Work in Progress,,,,,,,,,0.21,0.83,BAFNAPH
Investments,1.43,1.43,1.43,18.33,18.33,18.33,1.43,1.43,,,BAFNAPH
Other Assets,136.1,175.11,158.23,118.3,119.61,105.5,86.14,82.19,35.88,49.67,BAFNAPH
Total,207.35,242.94,222.59,185.26,184.93,167.15,127.51,120.64,71.06,86.47,BAFNAPH
Receivables,81.63,85.47,93.1,83.36,67.89,53.7,24.28,24.83,6.03,9.56,BAFNAPH
Inventory,22.58,21.05,26.72,15.33,16.35,16.74,10.67,9.28,11.41,15.44,BAFNAPH
Cash & Bank,2.3,20.72,2.47,2.45,2.7,2.66,2.7,2.7,8.48,1.8,BAFNAPH
No. of Equity Shares,18381335.0,18656335.0,18656335.0,18656335.0,18656335.0,18656335.0,23656300.0,23656335.0,2365634.0,23656335.0,BAFNAPH
New Bonus Shares,,,,,,,,,,,BAFNAPH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BAFNAPH
