Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,63.65,63.65,63.65,63.65,62.05,55.93,57.43,57.48,57.52,57.56,VTL
Reserves,1932.36,2212.92,2784.67,3019.73,3627.87,3929.92,4573.98,5180.49,5608.69,5969.33,VTL
Borrowings,2632.22,3024.68,3227.1,2505.89,2595.5,2198.17,2282.44,2238.48,2196.72,2130.82,VTL
Other Liabilities,551.78,622.07,804.77,715.55,699.92,774.51,782.11,892.67,863.75,781.04,VTL
Total,5180.01,5923.32,6880.19,6304.82,6985.34,6958.53,7695.96,8369.12,8726.68,8938.75,VTL
Net Block,2195.15,2335.52,2774.68,2496.27,2500.12,2458.15,2506.77,3058.84,3481.12,3399.72,VTL
Capital Work in Progress,181.91,212.9,84.58,76.78,84.83,48.54,105.08,273.63,139.42,73.92,VTL
Investments,514.72,559.3,712.34,674.17,1070.43,1642.79,1592.0,1087.13,1031.49,871.33,VTL
Other Assets,2288.23,2815.6,3308.59,3057.6,3329.96,2809.05,3492.11,3949.52,4074.65,4593.78,VTL
Total,5180.01,5923.32,6880.19,6304.82,6985.34,6958.53,7695.96,8369.12,8726.68,8938.75,VTL
Receivables,536.83,631.92,738.76,676.82,770.0,717.91,727.32,762.82,794.81,986.6,VTL
Inventory,1315.23,1499.44,1871.54,1636.73,1809.12,1589.0,2116.51,2442.13,2506.16,2624.2,VTL
Cash & Bank,58.42,26.63,52.75,175.55,276.77,40.47,68.31,40.86,151.71,66.44,VTL
No. of Equity Shares,63652000.0,63651879.0,63652000.0,63652000.0,62053138.0,55928808.0,57433460.0,57478160.0,57518760.0,57518760.0,VTL
New Bonus Shares,,,,,,,,,,,VTL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VTL
