Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,3988.23,3832.29,4042.52,4134.8,4190.89,4195.94,4575.08,4603.49,3646.63,2589.74,HCC
Raw Material Cost,1145.4,1314.21,1031.35,943.8,1001.22,868.98,1072.66,816.59,690.76,525.56,HCC
Change in Inventory,,,,,,,,,,,HCC
Power and Fuel,234.69,204.41,214.11,,,,,,,,HCC
Other Mfr. Exp,1573.39,1441.55,1418.1,1963.95,1896.74,2085.06,2330.54,2703.14,1966.58,1316.1,HCC
Employee Cost,439.46,402.25,388.62,361.63,383.84,397.68,438.67,394.69,414.35,324.6,HCC
Selling and admin,126.26,77.68,331.47,63.55,73.24,62.15,56.72,64.73,92.82,104.25,HCC
Other Expenses,49.63,13.62,28.96,17.24,295.6,26.09,32.04,35.35,17.03,19.61,HCC
Other Income,-32.62,135.35,213.59,144.12,454.35,238.63,250.43,-2282.17,349.46,-221.39,HCC
Depreciation,162.1,163.4,144.61,150.3,152.47,125.28,122.94,144.53,109.37,91.06,HCC
Interest,543.16,544.1,607.94,651.13,701.71,772.37,659.97,698.91,746.15,829.89,HCC
Profit before tax,-318.48,-193.58,90.95,127.32,140.42,96.96,111.97,-2536.62,-40.97,-842.72,HCC
Tax,-96.23,-55.94,10.31,45.67,45.66,37.55,34.44,-611.04,127.75,-276.27,HCC
Net profit,-222.25,-137.64,80.64,81.65,94.76,59.41,77.53,-1925.58,-168.72,-566.45,HCC
