Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1320.57,1081.11,940.6,645.59,638.58,693.71,731.29,724.43,751.84,856.58,INDSWFTLAB
Raw Material Cost,1120.84,857.67,676.88,384.39,343.37,362.34,355.94,397.43,391.29,427.47,INDSWFTLAB
Change in Inventory,81.21,-9.22,-60.89,-14.09,-0.91,-33.47,-22.71,14.2,12.44,2.48,INDSWFTLAB
Power and Fuel,11.98,31.61,36.82,34.78,22.65,26.0,29.58,37.44,34.65,37.31,INDSWFTLAB
Other Mfr. Exp,22.28,14.47,17.46,21.67,28.77,31.97,34.59,25.7,25.73,28.76,INDSWFTLAB
Employee Cost,30.94,42.84,46.66,52.29,64.82,71.61,89.3,95.6,100.38,104.17,INDSWFTLAB
Selling and admin,37.39,49.56,36.72,48.99,52.22,54.81,71.6,56.82,69.66,78.98,INDSWFTLAB
Other Expenses,2.78,5.29,6.62,0.47,19.15,8.43,0.5,0.36,0.68,1.87,INDSWFTLAB
Other Income,31.84,3.6,-19.37,-30.62,1.33,15.33,16.44,129.9,36.09,23.13,INDSWFTLAB
Depreciation,39.86,54.35,65.77,84.29,84.75,88.26,86.62,104.05,90.06,87.29,INDSWFTLAB
Interest,84.55,139.61,116.62,117.29,106.41,88.34,28.31,92.2,107.48,100.22,INDSWFTLAB
Profit before tax,83.0,-119.91,-143.21,-143.29,-83.14,-56.19,28.58,58.93,-19.56,16.12,INDSWFTLAB
Tax,-3.45,-0.94,-20.46,-24.12,-24.28,-16.46,10.96,20.34,1.23,20.52,INDSWFTLAB
Net profit,86.44,-118.97,-122.74,-119.16,-58.86,-39.73,17.62,38.58,-20.79,-4.4,INDSWFTLAB
