Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,565.47,515.33,554.44,733.13,579.04,582.78,645.32,702.12,676.64,922.23,MANALIPETC
Raw Material Cost,407.97,378.8,386.55,488.27,385.98,424.49,407.45,472.71,452.67,485.24,MANALIPETC
Change in Inventory,13.81,5.06,4.33,-6.08,-9.84,9.76,-14.29,21.96,-15.33,-4.47,MANALIPETC
Power and Fuel,54.85,56.67,76.9,83.28,52.69,58.56,70.41,90.05,76.13,65.94,MANALIPETC
Other Mfr. Exp,16.62,13.27,13.48,16.51,18.18,6.95,16.7,18.4,19.06,24.52,MANALIPETC
Employee Cost,24.88,18.92,18.04,27.08,21.24,22.42,22.1,25.82,25.01,26.64,MANALIPETC
Selling and admin,17.26,10.75,11.32,28.33,18.14,12.42,14.87,16.06,16.81,19.75,MANALIPETC
Other Expenses,-3.09,5.04,5.55,13.39,4.8,5.51,6.24,8.5,7.97,5.48,MANALIPETC
Other Income,5.9,6.89,6.29,7.37,9.49,11.34,1.66,22.21,0.83,-8.22,MANALIPETC
Depreciation,5.88,6.36,6.56,5.55,5.88,9.19,8.25,10.32,13.85,20.47,MANALIPETC
Interest,1.92,2.14,1.9,2.48,2.52,1.86,2.82,1.74,5.67,4.42,MANALIPETC
Profit before tax,58.89,35.33,44.76,69.53,69.26,62.48,83.85,102.69,44.97,257.08,MANALIPETC
Tax,15.21,8.02,15.71,25.54,21.05,20.2,28.98,37.27,6.33,64.48,MANALIPETC
Net profit,43.68,27.32,29.05,43.99,48.21,42.27,54.87,65.41,38.64,192.6,MANALIPETC
