Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,253.97,252.7,243.85,248.03,269.78,264.49,288.25,316.87,312.62,94.17,TAJGVK
Raw Material Cost,25.83,26.66,28.36,31.52,,31.02,31.6,34.84,33.28,11.39,TAJGVK
Change in Inventory,,,,,,,,,,,TAJGVK
Power and Fuel,23.05,31.36,30.76,30.96,29.15,28.84,27.76,28.21,27.15,11.68,TAJGVK
Other Mfr. Exp,23.39,29.67,29.94,33.36,65.16,43.89,45.58,68.78,59.64,20.51,TAJGVK
Employee Cost,49.32,52.9,52.86,52.67,57.22,60.68,62.59,65.44,66.83,27.74,TAJGVK
Selling and admin,40.52,39.57,37.29,37.5,36.71,38.22,45.8,46.35,41.79,23.27,TAJGVK
Other Expenses,13.77,11.42,13.2,13.18,18.68,3.58,3.28,3.98,9.71,1.73,TAJGVK
Other Income,1.93,-0.31,5.34,1.88,2.18,7.57,2.61,7.15,1.14,2.62,TAJGVK
Depreciation,22.1,24.85,24.64,24.78,18.47,18.13,17.27,16.7,16.79,16.56,TAJGVK
Interest,15.14,22.35,23.41,27.78,31.33,29.07,24.97,21.58,22.63,19.91,TAJGVK
Profit before tax,42.78,13.61,8.73,-1.84,15.24,18.63,32.01,38.14,35.94,-36.0,TAJGVK
Tax,13.45,4.82,3.76,0.14,7.03,8.25,11.01,13.81,12.09,-9.55,TAJGVK
Net profit,29.33,8.78,4.98,-1.97,8.21,10.38,21.01,24.32,23.85,-26.45,TAJGVK
