Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.53,15.53,15.53,15.53,15.53,15.53,15.53,15.53,15.53,15.53,ALMONDZ
Reserves,95.38,95.4,101.24,105.38,106.08,107.59,109.91,108.62,109.68,114.12,ALMONDZ
Borrowings,23.56,23.34,22.2,42.39,21.08,20.75,13.15,11.63,11.21,11.76,ALMONDZ
Other Liabilities,20.62,12.04,14.35,13.19,12.6,14.67,22.82,21.9,14.62,23.18,ALMONDZ
Total,155.09,146.31,153.32,176.49,155.29,158.54,161.41,157.68,151.04,164.59,ALMONDZ
Net Block,41.03,39.2,36.99,34.06,32.71,31.59,30.97,30.41,31.97,30.32,ALMONDZ
Capital Work in Progress,0.12,,0.01,,0.05,0.02,,,,,ALMONDZ
Investments,22.92,23.29,21.05,52.79,62.29,62.93,68.97,67.66,67.18,69.09,ALMONDZ
Other Assets,91.02,83.82,95.27,89.64,60.24,64.0,61.47,59.61,51.89,65.18,ALMONDZ
Total,155.09,146.31,153.32,176.49,155.29,158.54,161.41,157.68,151.04,164.59,ALMONDZ
Receivables,15.6,12.13,10.4,9.56,17.87,14.29,15.52,20.47,11.69,13.13,ALMONDZ
Inventory,7.34,3.58,5.17,34.58,7.32,8.26,7.51,1.69,1.87,6.2,ALMONDZ
Cash & Bank,12.52,4.8,9.25,9.36,16.74,16.89,21.37,11.64,9.13,12.78,ALMONDZ
No. of Equity Shares,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,25884967.0,ALMONDZ
New Bonus Shares,,,,,,,,,,,ALMONDZ
Face value,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,ALMONDZ
