Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,319.39,487.87,663.7,821.66,917.24,1011.49,1182.08,1343.6,1209.16,1201.71,CERA
Raw Material Cost,154.23,213.41,316.87,403.03,447.45,470.75,596.85,660.61,610.12,613.28,CERA
Change in Inventory,35.0,-0.45,11.38,18.74,6.71,-10.31,33.58,14.91,24.93,-34.02,CERA
Power and Fuel,15.72,23.16,31.38,34.16,31.26,15.64,25.77,29.56,28.76,17.2,CERA
Other Mfr. Exp,19.93,25.96,30.52,34.22,35.32,30.98,35.67,38.88,37.14,32.64,CERA
Employee Cost,43.18,58.08,74.47,91.86,111.13,118.29,140.37,156.7,161.13,144.56,CERA
Selling and admin,55.74,74.81,103.97,129.09,123.77,148.08,199.79,235.34,186.6,167.92,CERA
Other Expenses,12.21,16.27,22.79,29.35,33.66,46.51,48.98,46.19,46.65,42.13,CERA
Other Income,6.83,8.59,6.01,5.43,9.88,11.03,13.8,15.02,13.99,21.79,CERA
Depreciation,7.71,9.42,12.25,15.46,16.32,18.12,22.36,22.85,32.67,33.23,CERA
Interest,4.01,7.09,6.44,7.73,5.46,5.39,5.24,3.24,4.4,4.27,CERA
Profit before tax,48.49,67.81,82.4,100.93,129.46,158.45,154.43,180.16,140.61,134.25,CERA
Tax,16.46,21.6,30.49,33.26,46.0,54.48,54.19,65.11,24.66,32.94,CERA
Net profit,32.03,46.21,51.91,67.66,83.46,103.97,100.25,115.05,115.94,101.3,CERA
