Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,43.29,BASF
Reserves,1005.43,1099.26,1206.88,1118.77,1072.72,1058.97,1300.59,1369.6,1200.69,1742.86,BASF
Borrowings,195.27,370.44,1067.3,1600.2,1349.22,1274.55,867.69,912.21,821.74,285.44,BASF
Other Liabilities,949.55,1292.67,1716.97,1405.61,1311.33,1497.74,1634.79,1524.38,2764.17,3072.52,BASF
Total,2193.54,2805.66,4034.44,4167.87,3776.56,3874.55,3846.36,3849.48,4829.89,5144.11,BASF
Net Block,393.2,435.4,526.08,1351.09,1288.87,1222.39,1117.35,956.98,964.92,817.1,BASF
Capital Work in Progress,95.34,319.32,792.14,74.18,55.14,32.86,27.48,42.24,23.07,53.29,BASF
Investments,,,,,,,,,,,BASF
Other Assets,1705.0,2050.94,2716.22,2742.6,2432.55,2619.3,2701.53,2850.26,3841.9,4273.72,BASF
Total,2193.54,2805.66,4034.44,4167.87,3776.56,3874.55,3846.36,3849.48,4829.89,5144.11,BASF
Receivables,624.85,681.53,859.76,930.45,1042.34,1068.82,1088.78,1040.67,1421.02,2059.21,BASF
Inventory,745.52,895.25,1146.01,990.77,807.58,920.13,1019.17,1212.63,1553.3,1536.39,BASF
Cash & Bank,33.91,15.55,15.06,127.69,3.17,25.1,8.62,13.21,99.89,173.12,BASF
No. of Equity Shares,43284958.0,43284960.0,43284960.0,43284958.0,43284958.0,43284958.0,43284958.0,43285640.0,43285640.0,43285640.0,BASF
New Bonus Shares,,,,,,,,,,,BASF
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BASF
