Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,413.91,418.9,506.78,600.73,530.68,626.02,1031.67,1224.72,1104.33,1291.94,BEPL
Raw Material Cost,343.86,354.04,437.24,495.12,417.85,583.64,692.07,1024.92,911.47,671.52,BEPL
Change in Inventory,4.6,7.46,7.68,-9.95,7.1,43.59,-51.98,9.03,18.13,-13.59,BEPL
Power and Fuel,16.84,17.96,19.94,22.54,22.73,27.73,32.81,31.19,32.9,27.21,BEPL
Other Mfr. Exp,5.02,2.78,6.51,8.27,8.78,-57.05,11.35,11.93,10.92,14.43,BEPL
Employee Cost,13.04,15.94,17.2,21.04,22.82,25.31,37.53,32.54,28.78,68.06,BEPL
Selling and admin,4.63,6.71,5.39,12.44,16.91,21.51,30.2,39.83,44.29,39.51,BEPL
Other Expenses,14.8,14.01,12.36,5.98,11.22,4.95,21.29,14.32,7.76,10.92,BEPL
Other Income,0.61,0.92,1.18,1.88,2.54,8.43,13.69,6.9,5.9,10.09,BEPL
Depreciation,5.7,4.36,4.39,5.01,5.54,5.42,6.07,7.34,9.52,10.19,BEPL
Interest,13.43,11.26,9.82,13.58,11.08,9.8,7.74,1.21,0.11,0.63,BEPL
Profit before tax,1.8,0.22,2.79,8.68,23.39,56.73,154.32,77.37,82.61,445.97,BEPL
Tax,0.71,-0.97,1.3,3.28,6.7,21.11,54.68,30.85,15.79,112.57,BEPL
Net profit,1.09,1.19,1.48,5.4,16.69,35.63,99.64,46.53,66.82,333.41,BEPL
