Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,123.68,166.77,177.05,100.4,85.12,64.96,45.56,43.63,42.47,71.22,BAFNAPH
Raw Material Cost,95.52,123.82,128.12,72.56,65.99,55.01,34.19,27.0,23.22,33.58,BAFNAPH
Change in Inventory,5.82,1.38,3.44,-12.36,1.32,3.09,-4.09,-0.81,3.24,-2.95,BAFNAPH
Power and Fuel,1.72,1.79,1.93,1.85,2.38,2.01,2.12,2.5,2.69,2.95,BAFNAPH
Other Mfr. Exp,2.81,2.23,3.46,7.4,4.33,3.58,3.55,4.48,5.02,6.72,BAFNAPH
Employee Cost,5.83,10.84,14.08,10.58,6.71,6.92,7.79,9.35,10.63,12.29,BAFNAPH
Selling and admin,4.86,8.41,9.9,8.92,3.03,2.85,3.75,2.79,2.8,2.36,BAFNAPH
Other Expenses,0.35,0.09,1.78,2.49,1.19,2.89,25.15,9.77,0.12,0.08,BAFNAPH
Other Income,0.92,3.03,1.4,39.56,1.24,1.14,31.26,0.39,-23.07,0.75,BAFNAPH
Depreciation,5.84,7.59,8.32,5.24,4.11,3.89,3.65,3.42,3.27,4.48,BAFNAPH
Interest,8.13,11.23,12.07,12.48,12.47,11.34,6.81,2.13,0.1,0.74,BAFNAPH
Profit before tax,5.36,5.18,2.23,6.08,-12.53,-19.3,-14.28,-18.23,-25.21,5.82,BAFNAPH
Tax,3.29,1.3,0.89,-0.03,-0.34,-0.84,2.18,1.5,,,BAFNAPH
Net profit,2.07,3.88,1.34,6.11,-12.18,-18.47,-16.45,-19.73,-25.2,5.83,BAFNAPH
