Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,100.51,89.7,95.65,106.96,118.17,129.5,129.57,142.85,123.28,120.73,WENDT
Raw Material Cost,32.91,31.47,33.95,36.23,39.62,44.73,40.85,44.42,42.38,37.42,WENDT
Change in Inventory,1.48,0.28,-0.57,0.84,0.13,1.4,-0.37,1.36,4.15,-4.14,WENDT
Power and Fuel,2.2,2.78,2.69,2.9,2.92,3.19,3.06,3.31,3.2,2.79,WENDT
Other Mfr. Exp,12.02,11.14,12.17,14.92,15.77,17.79,16.27,20.64,17.5,13.36,WENDT
Employee Cost,14.53,14.41,17.7,18.17,20.82,23.68,25.95,29.01,31.44,29.37,WENDT
Selling and admin,10.87,9.96,9.88,12.95,15.8,14.6,15.73,17.55,16.08,11.64,WENDT
Other Expenses,2.45,1.98,2.1,3.31,4.36,4.6,4.08,3.95,2.74,2.42,WENDT
Other Income,2.27,1.42,4.81,6.64,4.86,3.73,4.28,3.92,7.67,6.02,WENDT
Depreciation,3.35,4.03,4.58,7.93,8.35,9.64,10.16,9.83,9.05,8.46,WENDT
Interest,0.4,0.36,0.42,0.4,0.52,0.7,0.86,0.38,0.83,0.62,WENDT
Profit before tax,25.53,15.27,16.4,17.63,15.0,15.7,16.52,19.04,11.88,16.53,WENDT
Tax,8.24,5.16,4.53,2.79,4.58,4.0,4.22,5.58,2.55,3.62,WENDT
Net profit,17.29,10.12,11.87,14.85,10.41,11.69,12.3,13.47,9.34,12.91,WENDT
