Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,101.47,118.39,115.3,121.11,118.77,118.02,168.87,210.96,246.54,259.43,GANESHBE
Raw Material Cost,40.29,41.75,44.54,47.53,34.93,34.92,62.34,88.04,94.95,78.62,GANESHBE
Change in Inventory,0.88,0.19,0.67,-0.76,-1.01,1.0,-0.84,0.2,1.23,4.03,GANESHBE
Power and Fuel,7.28,6.61,7.27,7.1,7.76,7.51,9.39,12.54,11.83,11.65,GANESHBE
Other Mfr. Exp,8.22,4.81,11.54,12.7,15.5,14.26,18.64,22.09,16.53,25.77,GANESHBE
Employee Cost,4.24,5.45,5.66,6.53,7.48,8.5,11.37,12.19,14.4,15.46,GANESHBE
Selling and admin,8.1,13.07,10.32,16.5,14.41,13.79,13.9,16.02,39.97,51.43,GANESHBE
Other Expenses,1.66,8.05,0.41,6.88,0.27,2.32,0.67,4.15,6.89,4.86,GANESHBE
Other Income,1.51,2.27,-3.92,10.71,37.09,1.36,52.17,-2.23,-7.11,-4.67,GANESHBE
Depreciation,17.48,18.09,18.66,19.02,10.72,11.02,12.01,12.39,12.97,14.15,GANESHBE
Interest,15.41,14.29,13.52,14.72,15.62,15.31,11.19,10.22,9.45,6.19,GANESHBE
Profit before tax,1.18,8.73,0.13,0.08,48.16,12.75,80.69,31.29,33.67,50.66,GANESHBE
Tax,,,,,,,,,,27.07,GANESHBE
Net profit,1.18,8.73,0.13,0.08,48.16,12.75,80.69,31.29,33.67,23.59,GANESHBE
