Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,1.11,2.4,4.92,11.18,26.15,31.56,29.97,26.98,25.6,GLOBAL
Raw Material Cost,,,,,2.34,13.09,12.19,9.08,4.0,1.04,GLOBAL
Change in Inventory,,,,,,,,,0.3,0.03,GLOBAL
Power and Fuel,,,,,0.06,0.07,0.14,0.15,0.14,0.14,GLOBAL
Other Mfr. Exp,,0.51,0.6,2.06,0.86,1.08,3.18,4.96,5.73,10.13,GLOBAL
Employee Cost,,,0.02,0.26,0.83,3.35,3.74,3.77,4.04,3.7,GLOBAL
Selling and admin,,0.03,0.34,0.35,1.06,1.0,1.72,1.39,2.08,1.83,GLOBAL
Other Expenses,,,0.01,-0.01,0.46,0.17,0.24,0.3,0.27,4.98,GLOBAL
Other Income,,,0.06,0.05,0.13,0.66,1.99,2.01,2.37,1.93,GLOBAL
Depreciation,,0.02,0.06,0.6,0.55,0.52,2.24,2.69,2.55,1.37,GLOBAL
Interest,,,0.01,0.08,0.12,0.2,0.2,0.35,0.16,0.01,GLOBAL
Profit before tax,,0.55,1.42,1.63,5.03,7.33,9.9,9.29,10.68,4.36,GLOBAL
Tax,,0.17,0.46,0.54,1.69,2.31,2.93,2.62,2.8,1.21,GLOBAL
Net profit,-0.01,0.38,0.96,1.09,3.35,5.01,6.96,6.67,7.89,3.15,GLOBAL
