Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,73.39,73.39,73.39,73.39,73.39,73.39,73.39,73.39,73.67,73.67,HMVL
Reserves,360.68,434.9,535.8,665.27,837.31,1097.46,1258.32,1340.3,1443.16,1519.2,HMVL
Borrowings,26.32,3.24,20.34,98.45,172.75,117.05,114.87,74.54,136.17,87.76,HMVL
Other Liabilities,121.12,117.03,144.82,184.3,199.96,183.42,203.13,244.54,271.06,434.5,HMVL
Total,581.51,628.56,774.35,1021.41,1283.41,1471.32,1649.71,1732.77,1924.06,2115.13,HMVL
Net Block,186.08,178.1,169.35,180.08,246.65,244.97,230.28,300.93,329.55,297.86,HMVL
Capital Work in Progress,7.35,0.96,10.96,3.22,2.58,4.14,9.66,11.52,10.19,15.51,HMVL
Investments,212.66,277.84,368.61,547.21,795.06,999.29,1114.28,1070.72,1185.53,1437.96,HMVL
Other Assets,175.42,171.66,225.43,290.9,239.12,222.92,295.49,349.6,398.79,363.8,HMVL
Total,581.51,628.56,774.35,1021.41,1283.41,1471.32,1649.71,1732.77,1924.06,2115.13,HMVL
Receivables,78.0,79.08,93.32,107.17,117.67,116.3,140.21,166.72,167.85,126.3,HMVL
Inventory,31.53,32.4,32.96,44.84,48.21,47.09,48.59,44.43,46.51,54.33,HMVL
Cash & Bank,43.54,28.44,25.99,39.62,44.72,37.97,56.2,77.33,35.31,40.69,HMVL
No. of Equity Shares,73393770.0,73393770.0,73393770.0,73393770.0,73393770.0,73393770.0,73393770.0,73393770.0,73671548.0,73671548.0,HMVL
New Bonus Shares,,,,,,,,,,,HMVL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HMVL
