Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,340.91,364.17,368.35,386.6,406.83,441.45,457.74,512.15,525.56,447.28,ADORWELD
Raw Material Cost,221.35,235.11,249.05,259.16,270.16,314.95,328.54,360.62,368.72,335.67,ADORWELD
Change in Inventory,3.05,-2.09,4.33,-5.51,1.79,3.49,1.33,-1.67,0.58,11.89,ADORWELD
Power and Fuel,8.37,9.32,8.79,8.29,8.01,8.91,9.03,10.12,11.33,10.36,ADORWELD
Other Mfr. Exp,15.73,16.04,14.74,15.74,17.4,18.05,17.51,19.59,19.71,18.25,ADORWELD
Employee Cost,32.6,36.02,33.88,36.61,38.38,39.25,38.36,41.16,42.47,37.64,ADORWELD
Selling and admin,21.0,21.68,21.21,31.48,23.93,22.09,22.68,23.94,25.64,18.49,ADORWELD
Other Expenses,6.93,7.69,8.07,1.54,8.76,10.57,8.13,10.43,16.46,15.8,ADORWELD
Other Income,3.47,3.58,-9.77,33.56,3.09,9.36,9.71,10.33,8.98,-19.38,ADORWELD
Depreciation,12.45,12.34,12.03,12.43,11.66,11.22,10.08,9.6,10.68,11.1,ADORWELD
Interest,0.88,0.81,1.42,1.13,1.58,2.06,6.2,10.57,10.04,8.16,ADORWELD
Profit before tax,28.12,26.65,13.72,48.27,31.83,27.2,28.25,34.78,30.07,-15.68,ADORWELD
Tax,7.23,7.57,9.49,15.9,9.18,9.08,9.69,10.93,4.45,-3.69,ADORWELD
Net profit,20.89,19.08,4.23,32.37,22.65,18.12,18.56,23.85,25.62,-11.99,ADORWELD
