Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.92,4.92,4.92,4.92,4.92,4.92,7.38,7.38,7.38,7.38,HINDCOMPOS
Reserves,493.4,503.03,519.07,544.28,630.1,688.36,732.8,755.47,764.27,811.69,HINDCOMPOS
Borrowings,7.35,8.16,6.91,5.56,5.02,4.67,4.93,3.54,5.86,0.42,HINDCOMPOS
Other Liabilities,26.06,28.37,30.92,29.35,62.17,83.33,87.91,89.42,83.74,99.12,HINDCOMPOS
Total,531.73,544.48,561.82,584.11,702.21,781.28,833.02,855.81,861.25,918.61,HINDCOMPOS
Net Block,48.05,114.71,114.05,115.19,120.15,123.88,122.42,125.36,122.43,116.09,HINDCOMPOS
Capital Work in Progress,43.19,1.43,0.04,,,0.42,0.12,,0.16,0.16,HINDCOMPOS
Investments,282.0,341.3,362.97,385.85,473.27,541.11,612.74,617.15,625.33,686.58,HINDCOMPOS
Other Assets,158.49,87.04,84.76,83.07,108.79,115.87,97.74,113.3,113.33,115.78,HINDCOMPOS
Total,531.73,544.48,561.82,584.11,702.21,781.28,833.02,855.81,861.25,918.61,HINDCOMPOS
Receivables,15.53,18.91,26.76,23.21,26.61,26.64,34.52,34.13,34.2,37.84,HINDCOMPOS
Inventory,8.96,7.82,7.59,6.05,6.69,9.03,11.09,12.3,12.57,11.86,HINDCOMPOS
Cash & Bank,9.97,1.87,1.93,2.47,3.54,4.33,1.88,1.23,7.09,2.19,HINDCOMPOS
No. of Equity Shares,4923000.0,4923000.0,4923000.0,4923000.0,4923000.0,4923000.0,14769000.0,14769000.0,14769000.0,14769000.0,HINDCOMPOS
New Bonus Shares,,,,,,,,,,,HINDCOMPOS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,HINDCOMPOS
