Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,36.27,35.31,34.93,49.05,45.43,76.72,94.16,79.59,79.17,109.43,ARIHANTCAP
Raw Material Cost,,,,,,,,,,,ARIHANTCAP
Change in Inventory,,,,,,,,,,,ARIHANTCAP
Power and Fuel,0.43,0.45,0.42,0.44,0.47,0.48,0.49,0.52,0.52,0.5,ARIHANTCAP
Other Mfr. Exp,1.09,1.02,0.92,1.15,1.18,1.47,1.77,2.32,25.44,37.12,ARIHANTCAP
Employee Cost,8.65,8.13,7.63,9.18,8.8,10.88,12.28,13.33,14.41,16.27,ARIHANTCAP
Selling and admin,19.13,17.52,16.61,23.56,20.86,28.46,36.68,26.96,4.8,5.14,ARIHANTCAP
Other Expenses,2.1,1.38,1.31,0.97,1.53,0.54,0.65,4.26,1.5,1.3,ARIHANTCAP
Other Income,0.46,0.63,-2.17,0.29,0.02,0.21,0.11,0.17,0.09,0.18,ARIHANTCAP
Depreciation,1.4,1.28,1.07,1.07,0.92,0.76,0.93,1.14,1.15,1.17,ARIHANTCAP
Interest,1.06,2.5,1.47,2.83,2.63,11.87,12.79,9.18,8.15,3.96,ARIHANTCAP
Profit before tax,2.87,3.66,3.33,10.14,9.06,22.47,28.68,22.05,23.29,44.15,ARIHANTCAP
Tax,0.93,1.02,0.82,3.07,3.05,7.56,8.65,6.52,5.53,9.39,ARIHANTCAP
Net profit,1.94,2.64,2.51,7.07,6.01,14.91,20.03,15.53,17.76,34.75,ARIHANTCAP
