Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.06,11.06,18.11,18.11,21.91,21.91,21.91,21.91,21.91,21.91,MBAPL
Reserves,10.49,14.06,50.53,53.55,69.38,79.83,83.85,94.9,108.45,127.45,MBAPL
Borrowings,11.43,32.76,9.67,9.04,17.71,33.56,35.66,26.47,39.97,70.33,MBAPL
Other Liabilities,24.86,15.01,10.07,12.94,4.05,13.54,11.35,16.3,18.75,44.73,MBAPL
Total,57.84,72.89,88.38,93.64,113.05,148.84,152.77,159.58,189.08,264.42,MBAPL
Net Block,38.97,39.89,62.66,58.88,88.37,93.95,102.06,92.51,83.17,85.14,MBAPL
Capital Work in Progress,,0.3,4.42,6.41,,9.24,9.04,9.35,30.71,75.35,MBAPL
Investments,1.23,1.23,1.17,1.17,1.17,,,,,,MBAPL
Other Assets,17.64,31.47,20.13,27.18,23.51,45.65,41.67,57.72,75.2,103.93,MBAPL
Total,57.84,72.89,88.38,93.64,113.05,148.84,152.77,159.58,189.08,264.42,MBAPL
Receivables,3.06,2.47,0.92,5.69,7.0,12.71,11.74,22.26,27.77,27.3,MBAPL
Inventory,7.3,18.8,12.1,8.86,5.83,17.61,14.46,20.89,32.98,53.08,MBAPL
Cash & Bank,1.29,1.52,1.03,0.51,0.56,0.11,0.02,0.05,0.95,0.47,MBAPL
No. of Equity Shares,11060000.0,11060000.0,18110000.0,18110000.0,21906735.0,21906735.0,21906735.0,21906735.0,21906735.0,21906735.0,MBAPL
New Bonus Shares,,,,,,,,,,,MBAPL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MBAPL
