Report Date,2010-03-31 00:00:00,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,71.0,111.55,126.53,146.53,485.38,700.93,997.05,1147.95,1148.67,635.54,TCNSBRANDS
Raw Material Cost,,,,,144.36,181.01,370.39,435.16,460.0,228.48,TCNSBRANDS
Change in Inventory,,,,,40.54,48.63,27.94,45.25,57.67,-43.9,TCNSBRANDS
Power and Fuel,,,,,3.8,5.34,6.5,7.91,8.06,4.99,TCNSBRANDS
Other Mfr. Exp,,,,,93.9,141.44,107.02,127.3,46.57,27.83,TCNSBRANDS
Employee Cost,,,,,157.62,153.44,123.61,143.77,157.59,121.39,TCNSBRANDS
Selling and admin,,,,,127.4,184.11,256.49,295.42,334.83,189.93,TCNSBRANDS
Other Expenses,65.49,102.42,109.75,132.83,2.09,6.08,4.59,6.82,13.03,16.58,TCNSBRANDS
Other Income,,,,,1.44,0.1,5.78,7.52,21.14,48.99,TCNSBRANDS
Depreciation,1.51,1.98,2.71,3.11,8.87,13.41,16.67,22.21,103.15,91.91,TCNSBRANDS
Interest,,,,,2.95,2.47,0.67,0.51,38.19,36.45,TCNSBRANDS
Profit before tax,4.0,7.15,14.07,10.59,-13.63,62.36,144.83,161.62,66.06,-76.93,TCNSBRANDS
Tax,0.71,2.54,4.77,3.76,27.86,46.57,46.73,30.19,-3.35,-20.56,TCNSBRANDS
Net profit,3.3,4.61,9.3,6.84,-41.5,15.8,98.1,131.44,69.41,-56.38,TCNSBRANDS
